Channel,Campaign,Placement,Date,Device,Country,Served.Impressions,No.of.clicks,Cost,No.of.products.viewed,No.of.product.bought
display,weekly_sales_2015_53,Line,3/1/16,mobile,malaysia,85,2,0.33,3,2
display,weekly_sales_2015_53,Line,3/1/16,mobile,singapore,132,2,0.16,3,2
display,weekly_sales_2015_53,Line,3/1/16,mobile,thailand,70,1,0.77,13,2
display,weekly_sales_2015_53,yahoo,3/1/16,desktop,indonesia,127,5,0.98,5,2
display,weekly_sales_2015_53,yahoo,3/1/16,desktop,korea,167,4,0.67,5,2
display,weekly_sales_2015_53,yahoo,3/1/16,desktop,malaysia,224,4,1.09,13,2
display,weekly_sales_2015_53,yahoo,3/1/16,desktop,singapore,50,1,0.31,2,2
display,weekly_sales_2015_53,yahoo,3/1/16,mobile,cambodia,64,1,0.16,3,2
display,weekly_sales_2015_53,yahoo,3/1/16,mobile,indonesia,58,2,0.54,2,2
display,weekly_sales_2015_53,yahoo,3/1/16,mobile,korea,62,3,0.63,6,2
display,weekly_sales_2015_53,yahoo,3/1/16,mobile,malaysia,245,3,1.06,5,2
display,weekly_sales_2015_53,yahoo,3/1/16,mobile,singapore,243,3,0.77,11,2
display,weekly_sales_2015_53,yahoo,3/1/16,mobile,thailand,67,3,0.21,2,2
search,weekly_sales_2015_53,facebook,3/1/16,desktop,cambodia,253,5,0.72,4,2
search,weekly_sales_2015_53,facebook,3/1/16,desktop,indonesia,135,4,0.5,6,2
search,weekly_sales_2015_53,facebook,3/1/16,desktop,korea,195,4,0.49,15,2
search,weekly_sales_2015_53,facebook,3/1/16,desktop,malaysia,174,3,0.87,15,2
search,weekly_sales_2015_53,facebook,3/1/16,desktop,singapore,322,6,1.62,11,2
search,weekly_sales_2015_53,facebook,3/1/16,desktop,thailand,125,6,1.33,7,2
search,weekly_sales_2015_53,facebook,3/1/16,mobile,cambodia,62,1,0.52,2,2
search,weekly_sales_2015_53,facebook,3/1/16,mobile,indonesia,265,8,2.34,37,2
search,weekly_sales_2015_53,facebook,3/1/16,mobile,korea,319,11,1.79,14,2
search,weekly_sales_2015_53,facebook,3/1/16,mobile,malaysia,17,3,0.24,4,2
search,weekly_sales_2015_53,facebook,3/1/16,mobile,singapore,322,9,1.42,22,2
search,weekly_sales_2015_53,facebook,3/1/16,mobile,thailand,430,10,2.42,37,2
search,weekly_sales_2015_53,ooyala,3/1/16,desktop,cambodia,279,2,0.69,15,2
search,weekly_sales_2015_53,ooyala,3/1/16,desktop,indonesia,209,5,0.8,14,2
search,weekly_sales_2015_53,ooyala,3/1/16,desktop,korea,121,2,0.27,2,2
search,weekly_sales_2015_53,ooyala,3/1/16,desktop,malaysia,124,2,0.3,9,2
search,weekly_sales_2015_53,ooyala,3/1/16,desktop,singapore,138,6,0.62,5,2
search,weekly_sales_2015_53,ooyala,3/1/16,desktop,thailand,185,3,1.03,29,2
search,weekly_sales_2015_53,ooyala,3/1/16,mobile,indonesia,356,9,1.86,31,2
search,weekly_sales_2015_53,ooyala,3/1/16,mobile,korea,202,3,1.29,4,2
search,weekly_sales_2015_53,ooyala,3/1/16,mobile,malaysia,172,5,1.14,20,2
search,weekly_sales_2015_53,ooyala,3/1/16,mobile,singapore,137,2,0.21,11,2
search,weekly_sales_2015_53,ooyala,3/1/16,mobile,thailand,233,8,2.22,21,2
search,weekly_sales_2015_53,youtube,3/1/16,desktop,cambodia,187,3,1.16,18,2
search,weekly_sales_2015_53,youtube,3/1/16,desktop,indonesia,107,3,0.78,3,2
search,weekly_sales_2015_53,youtube,3/1/16,desktop,korea,433,11,2.36,34,2
search,weekly_sales_2015_53,youtube,3/1/16,desktop,malaysia,78,3,0.45,16,2
search,weekly_sales_2015_53,youtube,3/1/16,desktop,singapore,249,6,1.12,23,2
search,weekly_sales_2015_53,youtube,3/1/16,desktop,thailand,95,6,0.96,18,2
search,weekly_sales_2015_53,youtube,3/1/16,mobile,cambodia,117,1,0.26,2,2
search,weekly_sales_2015_53,youtube,3/1/16,mobile,indonesia,163,8,1.58,7,2
search,weekly_sales_2015_53,youtube,3/1/16,mobile,korea,67,2,0.72,7,2
search,weekly_sales_2015_53,youtube,3/1/16,mobile,malaysia,371,8,1.64,8,2
search,weekly_sales_2015_53,youtube,3/1/16,mobile,singapore,328,5,2.46,50,2
search,weekly_sales_2015_53,youtube,3/1/16,mobile,thailand,112,2,1.33,10,2
social,weekly_sales_2015_53,facebook,3/1/16,desktop,cambodia,65,3,0.46,7,2
social,weekly_sales_2015_53,facebook,3/1/16,desktop,korea,131,3,1.29,24,2
social,weekly_sales_2015_53,facebook,3/1/16,desktop,malaysia,312,6,1.76,36,2
social,weekly_sales_2015_53,facebook,3/1/16,desktop,singapore,193,3,0.52,8,2
social,weekly_sales_2015_53,facebook,3/1/16,desktop,thailand,38,2,0.27,2,2
social,weekly_sales_2015_53,facebook,3/1/16,mobile,cambodia,370,10,2.17,32,2
social,weekly_sales_2015_53,facebook,3/1/16,mobile,indonesia,218,3,1.52,9,2
social,weekly_sales_2015_53,facebook,3/1/16,mobile,malaysia,126,4,0.99,9,2
social,weekly_sales_2015_53,facebook,3/1/16,mobile,thailand,269,10,2.26,35,2
social,weekly_sales_2015_53,ooyala,3/1/16,desktop,cambodia,206,8,1.9,28,2
social,weekly_sales_2015_53,ooyala,3/1/16,desktop,indonesia,345,7,1.25,7,2
social,weekly_sales_2015_53,ooyala,3/1/16,desktop,korea,141,2,0.73,3,2
social,weekly_sales_2015_53,ooyala,3/1/16,desktop,malaysia,186,7,1.43,11,2
social,weekly_sales_2015_53,ooyala,3/1/16,desktop,singapore,407,13,3.47,26,2
social,weekly_sales_2015_53,ooyala,3/1/16,desktop,thailand,256,6,1.28,20,2
social,weekly_sales_2015_53,ooyala,3/1/16,mobile,cambodia,131,1,0.24,2,2
social,weekly_sales_2015_53,ooyala,3/1/16,mobile,indonesia,69,4,1.04,16,2
social,weekly_sales_2015_53,ooyala,3/1/16,mobile,korea,378,9,1.69,11,2
social,weekly_sales_2015_53,ooyala,3/1/16,mobile,singapore,435,13,2.18,35,2
social,weekly_sales_2015_53,ooyala,3/1/16,mobile,thailand,156,8,1.42,13,2
social,weekly_sales_2015_53,youtube,3/1/16,desktop,cambodia,267,2,0.48,8,2
social,weekly_sales_2015_53,youtube,3/1/16,desktop,indonesia,144,1,0.48,3,2
social,weekly_sales_2015_53,youtube,3/1/16,desktop,korea,182,3,0.85,6,2
social,weekly_sales_2015_53,youtube,3/1/16,desktop,malaysia,200,6,1.26,18,2
social,weekly_sales_2015_53,youtube,3/1/16,desktop,singapore,203,6,1.19,24,2
social,weekly_sales_2015_53,youtube,3/1/16,desktop,thailand,262,5,1.39,30,2
social,weekly_sales_2015_53,youtube,3/1/16,mobile,cambodia,264,8,1.42,16,2
social,weekly_sales_2015_53,youtube,3/1/16,mobile,indonesia,258,5,1.16,20,2
social,weekly_sales_2015_53,youtube,3/1/16,mobile,korea,384,8,1.75,10,2
social,weekly_sales_2015_53,youtube,3/1/16,mobile,malaysia,192,4,0.94,8,2
social,weekly_sales_2015_53,youtube,3/1/16,mobile,singapore,182,6,1.9,19,2
social,weekly_sales_2015_53,youtube,3/1/16,mobile,thailand,137,3,0.78,3,2
video,weekly_sales_2015_53,facebook,3/1/16,desktop,cambodia,316,4,1.27,37,2
video,weekly_sales_2015_53,facebook,3/1/16,desktop,korea,42,4,1.1,9,2
video,weekly_sales_2015_53,facebook,3/1/16,desktop,malaysia,251,7,1.24,9,2
video,weekly_sales_2015_53,facebook,3/1/16,desktop,singapore,150,2,0.43,5,2
video,weekly_sales_2015_53,facebook,3/1/16,desktop,thailand,257,3,0.85,13,2
video,weekly_sales_2015_53,facebook,3/1/16,mobile,cambodia,149,4,0.78,10,2
video,weekly_sales_2015_53,facebook,3/1/16,mobile,indonesia,127,3,0.75,3,2
video,weekly_sales_2015_53,facebook,3/1/16,mobile,korea,137,5,0.72,4,2
video,weekly_sales_2015_53,facebook,3/1/16,mobile,malaysia,88,5,0.98,14,2
video,weekly_sales_2015_53,facebook,3/1/16,mobile,thailand,325,6,1.69,21,2
video,weekly_sales_2015_53,ooyala,3/1/16,desktop,cambodia,251,10,2.38,26,2
video,weekly_sales_2015_53,ooyala,3/1/16,desktop,indonesia,267,10,2.01,19,2
video,weekly_sales_2015_53,ooyala,3/1/16,desktop,korea,127,3,0.65,5,2
video,weekly_sales_2015_53,ooyala,3/1/16,desktop,malaysia,235,9,2.93,19,2
video,weekly_sales_2015_53,ooyala,3/1/16,desktop,singapore,97,1,0.37,11,2
video,weekly_sales_2015_53,ooyala,3/1/16,desktop,thailand,183,4,0.83,13,2
video,weekly_sales_2015_53,ooyala,3/1/16,mobile,cambodia,224,3,0.92,38,2
video,weekly_sales_2015_53,ooyala,3/1/16,mobile,indonesia,257,8,1.64,17,2
video,weekly_sales_2015_53,ooyala,3/1/16,mobile,korea,129,1,0.46,12,2
video,weekly_sales_2015_53,ooyala,3/1/16,mobile,malaysia,373,14,2.33,19,2
video,weekly_sales_2015_53,ooyala,3/1/16,mobile,singapore,421,10,2.9,39,2
video,weekly_sales_2015_53,ooyala,3/1/16,mobile,thailand,199,6,1.69,15,2
video,weekly_sales_2015_53,youtube,3/1/16,desktop,cambodia,48,2,0.18,2,2
video,weekly_sales_2015_53,youtube,3/1/16,desktop,indonesia,127,2,0.77,3,2
video,weekly_sales_2015_53,youtube,3/1/16,desktop,korea,31,2,0.5,2,2
video,weekly_sales_2015_53,youtube,3/1/16,desktop,malaysia,91,1,0.22,2,2
video,weekly_sales_2015_53,youtube,3/1/16,desktop,thailand,273,8,1.37,11,2
video,weekly_sales_2015_53,youtube,3/1/16,mobile,cambodia,222,3,0.58,12,2
video,weekly_sales_2015_53,youtube,3/1/16,mobile,indonesia,133,3,0.77,2,2
video,weekly_sales_2015_53,youtube,3/1/16,mobile,korea,272,7,1.28,12,2
video,weekly_sales_2015_53,youtube,3/1/16,mobile,singapore,149,5,0.92,5,2
video,weekly_sales_2015_53,youtube,3/1/16,mobile,thailand,299,6,0.61,12,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,desktop,cambodia,146,6,1.13,22,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,desktop,indonesia,183,5,0.51,6,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,desktop,korea,117,6,1.06,7,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,desktop,malaysia,282,4,0.77,17,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,desktop,singapore,123,5,2.04,18,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,mobile,cambodia,156,5,0.83,6,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,mobile,indonesia,193,7,1.58,14,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,mobile,korea,237,3,1.25,15,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,mobile,malaysia,184,7,2.24,22,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,mobile,singapore,208,5,0.82,4,2
display,weekly_sales_2016_1,DoubleClick,4/1/16,mobile,thailand,147,4,1.07,5,2
display,weekly_sales_2016_1,GDN,4/1/16,desktop,cambodia,18,2,0.46,9,2
display,weekly_sales_2016_1,GDN,4/1/16,desktop,indonesia,156,6,0.74,8,2
display,weekly_sales_2016_1,GDN,4/1/16,desktop,korea,131,1,0.22,5,2
display,weekly_sales_2016_1,GDN,4/1/16,desktop,malaysia,266,6,1.02,18,2
display,weekly_sales_2016_1,GDN,4/1/16,desktop,thailand,149,3,0.44,3,2
display,weekly_sales_2016_1,GDN,4/1/16,mobile,cambodia,75,2,0.52,2,2
display,weekly_sales_2016_1,GDN,4/1/16,mobile,singapore,152,3,0.91,9,2
display,weekly_sales_2016_1,GDN,4/1/16,mobile,thailand,125,5,0.91,8,2
display,weekly_sales_2016_1,komli,4/1/16,desktop,cambodia,47,3,0.56,3,2
display,weekly_sales_2016_1,komli,4/1/16,desktop,korea,108,2,0.22,3,2
display,weekly_sales_2016_1,komli,4/1/16,desktop,malaysia,329,5,1.72,9,2
display,weekly_sales_2016_1,komli,4/1/16,desktop,singapore,117,3,0.41,3,2
display,weekly_sales_2016_1,komli,4/1/16,desktop,thailand,65,5,1.37,7,2
display,weekly_sales_2016_1,komli,4/1/16,mobile,cambodia,35,1,0.2,2,2
display,weekly_sales_2016_1,komli,4/1/16,mobile,indonesia,285,5,2.44,31,2
display,weekly_sales_2016_1,komli,4/1/16,mobile,korea,240,3,1.17,15,2
display,weekly_sales_2016_1,komli,4/1/16,mobile,malaysia,21,3,0.67,2,2
display,weekly_sales_2016_1,komli,4/1/16,mobile,thailand,49,4,0.82,5,2
display,weekly_sales_2016_1,Line,4/1/16,desktop,cambodia,128,5,0.96,5,2
display,weekly_sales_2016_1,Line,4/1/16,desktop,singapore,196,4,0.97,13,2
display,weekly_sales_2016_1,Line,4/1/16,desktop,thailand,134,4,1.2,10,2
display,weekly_sales_2016_1,Line,4/1/16,mobile,korea,134,1,0.19,3,2
display,weekly_sales_2016_1,Line,4/1/16,mobile,malaysia,32,1,0.19,10,2
display,weekly_sales_2016_1,Line,4/1/16,mobile,singapore,222,4,1.12,5,2
display,weekly_sales_2016_1,Line,4/1/16,mobile,thailand,193,3,0.77,10,2
display,weekly_sales_2016_1,yahoo,4/1/16,desktop,cambodia,322,8,1.43,22,2
display,weekly_sales_2016_1,yahoo,4/1/16,desktop,indonesia,198,5,1.73,27,2
display,weekly_sales_2016_1,yahoo,4/1/16,desktop,malaysia,120,2,1,17,2
display,weekly_sales_2016_1,yahoo,4/1/16,desktop,singapore,110,2,0.22,3,2
display,weekly_sales_2016_1,yahoo,4/1/16,desktop,thailand,148,4,1.2,14,2
display,weekly_sales_2016_1,yahoo,4/1/16,mobile,singapore,63,2,0.23,3,2
display,weekly_sales_2016_1,yahoo,4/1/16,mobile,thailand,69,2,0.47,15,2
search,weekly_sales_2016_1,facebook,4/1/16,desktop,cambodia,292,8,1.83,7,2
search,weekly_sales_2016_1,facebook,4/1/16,desktop,korea,443,9,2.65,14,2
search,weekly_sales_2016_1,facebook,4/1/16,desktop,malaysia,288,11,2.37,23,2
search,weekly_sales_2016_1,facebook,4/1/16,desktop,singapore,208,5,1.27,19,2
search,weekly_sales_2016_1,facebook,4/1/16,desktop,thailand,286,9,1.85,11,2
search,weekly_sales_2016_1,facebook,4/1/16,mobile,cambodia,121,1,0.51,2,2
search,weekly_sales_2016_1,facebook,4/1/16,mobile,indonesia,194,5,0.8,8,2
search,weekly_sales_2016_1,facebook,4/1/16,mobile,korea,58,2,0.76,3,2
search,weekly_sales_2016_1,facebook,4/1/16,mobile,malaysia,62,1,0.5,3,2
search,weekly_sales_2016_1,ooyala,4/1/16,desktop,cambodia,82,1,0.55,2,2
search,weekly_sales_2016_1,ooyala,4/1/16,desktop,korea,144,6,1.24,19,2
search,weekly_sales_2016_1,ooyala,4/1/16,desktop,malaysia,212,3,0.82,16,2
search,weekly_sales_2016_1,ooyala,4/1/16,desktop,singapore,162,5,1.25,19,2
search,weekly_sales_2016_1,ooyala,4/1/16,mobile,cambodia,149,6,0.78,20,2
search,weekly_sales_2016_1,ooyala,4/1/16,mobile,indonesia,355,11,1.77,29,2
search,weekly_sales_2016_1,ooyala,4/1/16,mobile,korea,275,5,0.66,18,2
search,weekly_sales_2016_1,ooyala,4/1/16,mobile,malaysia,77,2,0.43,14,2
search,weekly_sales_2016_1,ooyala,4/1/16,mobile,singapore,370,5,1.79,21,2
search,weekly_sales_2016_1,ooyala,4/1/16,mobile,thailand,427,8,2.09,19,2
search,weekly_sales_2016_1,youtube,4/1/16,desktop,indonesia,140,1,0.72,8,2
search,weekly_sales_2016_1,youtube,4/1/16,desktop,singapore,112,3,0.61,2,2
search,weekly_sales_2016_1,youtube,4/1/16,desktop,thailand,261,7,1.31,28,2
search,weekly_sales_2016_1,youtube,4/1/16,mobile,indonesia,213,3,1.26,16,2
search,weekly_sales_2016_1,youtube,4/1/16,mobile,korea,89,1,0.18,2,2
search,weekly_sales_2016_1,youtube,4/1/16,mobile,malaysia,305,11,2.01,15,2
search,weekly_sales_2016_1,youtube,4/1/16,mobile,singapore,265,5,1.59,9,2
search,weekly_sales_2016_1,youtube,4/1/16,mobile,thailand,493,10,1.48,17,2
social,weekly_sales_2016_1,facebook,4/1/16,desktop,cambodia,46,3,0.68,18,2
social,weekly_sales_2016_1,facebook,4/1/16,desktop,indonesia,224,5,1.57,6,2
social,weekly_sales_2016_1,facebook,4/1/16,desktop,korea,200,3,0.85,5,2
social,weekly_sales_2016_1,facebook,4/1/16,desktop,malaysia,277,7,2.04,24,2
social,weekly_sales_2016_1,facebook,4/1/16,desktop,singapore,109,4,0.64,19,2
social,weekly_sales_2016_1,facebook,4/1/16,desktop,thailand,216,3,1.36,5,2
social,weekly_sales_2016_1,facebook,4/1/16,mobile,indonesia,505,9,2.9,33,2
social,weekly_sales_2016_1,facebook,4/1/16,mobile,korea,136,1,0.28,3,2
social,weekly_sales_2016_1,facebook,4/1/16,mobile,malaysia,283,8,1.87,7,2
social,weekly_sales_2016_1,facebook,4/1/16,mobile,singapore,327,10,2.57,23,2
social,weekly_sales_2016_1,ooyala,4/1/16,desktop,indonesia,185,8,2.12,12,2
social,weekly_sales_2016_1,ooyala,4/1/16,desktop,korea,52,2,1.43,12,2
social,weekly_sales_2016_1,ooyala,4/1/16,desktop,malaysia,498,10,2,27,2
social,weekly_sales_2016_1,ooyala,4/1/16,desktop,singapore,206,4,0.66,15,2
social,weekly_sales_2016_1,ooyala,4/1/16,desktop,thailand,370,8,1.76,14,2
social,weekly_sales_2016_1,ooyala,4/1/16,mobile,cambodia,343,8,1.77,21,2
social,weekly_sales_2016_1,ooyala,4/1/16,mobile,indonesia,185,4,2.13,18,2
social,weekly_sales_2016_1,ooyala,4/1/16,mobile,korea,318,6,1.25,19,2
social,weekly_sales_2016_1,ooyala,4/1/16,mobile,malaysia,134,2,0.63,8,2
social,weekly_sales_2016_1,ooyala,4/1/16,mobile,thailand,79,1,0.27,7,2
social,weekly_sales_2016_1,youtube,4/1/16,desktop,cambodia,125,8,0.78,9,2
social,weekly_sales_2016_1,youtube,4/1/16,desktop,indonesia,24,2,0.18,2,2
social,weekly_sales_2016_1,youtube,4/1/16,desktop,korea,142,5,0.89,11,2
social,weekly_sales_2016_1,youtube,4/1/16,desktop,malaysia,40,2,0.29,9,2
social,weekly_sales_2016_1,youtube,4/1/16,desktop,singapore,110,3,0.31,8,2
social,weekly_sales_2016_1,youtube,4/1/16,desktop,thailand,276,6,1.95,12,2
social,weekly_sales_2016_1,youtube,4/1/16,mobile,cambodia,206,4,1.4,20,2
social,weekly_sales_2016_1,youtube,4/1/16,mobile,indonesia,48,3,0.24,2,2
social,weekly_sales_2016_1,youtube,4/1/16,mobile,korea,361,14,2.59,43,2
social,weekly_sales_2016_1,youtube,4/1/16,mobile,malaysia,240,5,1.48,20,2
social,weekly_sales_2016_1,youtube,4/1/16,mobile,singapore,260,7,1.59,17,2
social,weekly_sales_2016_1,youtube,4/1/16,mobile,thailand,92,6,1.53,13,2
video,weekly_sales_2016_1,facebook,4/1/16,desktop,cambodia,375,8,1.59,25,2
video,weekly_sales_2016_1,facebook,4/1/16,desktop,indonesia,421,9,2.06,19,2
video,weekly_sales_2016_1,facebook,4/1/16,desktop,korea,264,7,1.43,6,2
video,weekly_sales_2016_1,facebook,4/1/16,desktop,thailand,306,7,2.05,30,2
video,weekly_sales_2016_1,facebook,4/1/16,mobile,cambodia,61,3,0.29,2,2
video,weekly_sales_2016_1,facebook,4/1/16,mobile,indonesia,248,6,1.16,7,2
video,weekly_sales_2016_1,facebook,4/1/16,mobile,korea,402,9,3.01,15,2
video,weekly_sales_2016_1,facebook,4/1/16,mobile,malaysia,43,1,0.47,2,2
video,weekly_sales_2016_1,facebook,4/1/16,mobile,singapore,288,5,1.46,10,2
video,weekly_sales_2016_1,facebook,4/1/16,mobile,thailand,116,3,1.16,4,2
video,weekly_sales_2016_1,ooyala,4/1/16,desktop,cambodia,133,2,0.99,18,2
video,weekly_sales_2016_1,ooyala,4/1/16,desktop,malaysia,244,8,2.29,28,2
video,weekly_sales_2016_1,ooyala,4/1/16,desktop,singapore,274,5,1.74,19,2
video,weekly_sales_2016_1,ooyala,4/1/16,desktop,thailand,10,3,0.57,5,2
video,weekly_sales_2016_1,ooyala,4/1/16,mobile,cambodia,24,2,0.32,2,2
video,weekly_sales_2016_1,ooyala,4/1/16,mobile,korea,333,7,2.25,22,2
video,weekly_sales_2016_1,ooyala,4/1/16,mobile,malaysia,185,2,0.83,7,2
video,weekly_sales_2016_1,ooyala,4/1/16,mobile,singapore,158,3,1.36,20,2
video,weekly_sales_2016_1,ooyala,4/1/16,mobile,thailand,238,2,0.55,13,2
video,weekly_sales_2016_1,youtube,4/1/16,desktop,indonesia,79,1,0.49,13,2
video,weekly_sales_2016_1,youtube,4/1/16,desktop,korea,549,10,3.08,32,2
video,weekly_sales_2016_1,youtube,4/1/16,desktop,malaysia,339,10,1.69,41,2
video,weekly_sales_2016_1,youtube,4/1/16,desktop,singapore,45,2,0.5,2,2
video,weekly_sales_2016_1,youtube,4/1/16,desktop,thailand,40,2,0.75,13,2
video,weekly_sales_2016_1,youtube,4/1/16,mobile,cambodia,276,6,1.25,5,2
video,weekly_sales_2016_1,youtube,4/1/16,mobile,indonesia,68,2,0.74,3,2
video,weekly_sales_2016_1,youtube,4/1/16,mobile,korea,125,1,0.15,3,2
video,weekly_sales_2016_1,youtube,4/1/16,mobile,malaysia,147,2,0.56,10,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,desktop,indonesia,59,2,0.54,11,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,desktop,korea,49,1,0.53,3,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,desktop,malaysia,119,1,0.57,12,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,desktop,singapore,222,5,0.85,16,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,desktop,thailand,106,1,0.69,2,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,mobile,cambodia,157,6,1.33,16,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,mobile,indonesia,143,3,0.78,2,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,mobile,malaysia,231,3,0.83,4,2
display,weekly_sales_2016_1,DoubleClick,5/1/16,mobile,singapore,137,3,0.98,10,2
display,weekly_sales_2016_1,GDN,5/1/16,desktop,cambodia,154,8,1.88,19,2
display,weekly_sales_2016_1,GDN,5/1/16,desktop,indonesia,21,1,0.23,3,2
display,weekly_sales_2016_1,GDN,5/1/16,desktop,korea,69,3,0.26,7,2
display,weekly_sales_2016_1,GDN,5/1/16,desktop,malaysia,193,5,1.07,17,2
display,weekly_sales_2016_1,GDN,5/1/16,desktop,singapore,359,5,1.49,9,2
display,weekly_sales_2016_1,GDN,5/1/16,desktop,thailand,134,2,0.69,2,2
display,weekly_sales_2016_1,GDN,5/1/16,mobile,cambodia,142,1,0.5,9,2
display,weekly_sales_2016_1,GDN,5/1/16,mobile,indonesia,29,3,0.74,3,2
display,weekly_sales_2016_1,GDN,5/1/16,mobile,korea,116,4,0.86,10,2
display,weekly_sales_2016_1,GDN,5/1/16,mobile,malaysia,323,8,1.04,16,2
display,weekly_sales_2016_1,GDN,5/1/16,mobile,singapore,120,3,0.23,5,2
display,weekly_sales_2016_1,GDN,5/1/16,mobile,thailand,136,3,0.56,3,2
display,weekly_sales_2016_1,komli,5/1/16,desktop,cambodia,120,3,1.06,28,2
display,weekly_sales_2016_1,komli,5/1/16,desktop,indonesia,162,6,0.88,20,2
display,weekly_sales_2016_1,komli,5/1/16,desktop,korea,264,3,1.16,8,2
display,weekly_sales_2016_1,komli,5/1/16,desktop,malaysia,117,4,0.9,5,2
display,weekly_sales_2016_1,komli,5/1/16,desktop,singapore,87,2,0.67,11,2
display,weekly_sales_2016_1,komli,5/1/16,desktop,thailand,148,1,0.48,13,2
display,weekly_sales_2016_1,komli,5/1/16,mobile,cambodia,173,5,0.77,18,2
display,weekly_sales_2016_1,komli,5/1/16,mobile,korea,124,1,0.15,2,2
display,weekly_sales_2016_1,komli,5/1/16,mobile,malaysia,21,3,0.22,10,2
display,weekly_sales_2016_1,komli,5/1/16,mobile,singapore,43,2,0.23,2,2
display,weekly_sales_2016_1,komli,5/1/16,mobile,thailand,23,1,0.34,6,2
display,weekly_sales_2016_1,Line,5/1/16,desktop,indonesia,286,7,1,19,2
display,weekly_sales_2016_1,Line,5/1/16,desktop,korea,126,3,0.2,11,2
display,weekly_sales_2016_1,Line,5/1/16,desktop,malaysia,257,3,1.31,16,2
display,weekly_sales_2016_1,Line,5/1/16,desktop,thailand,538,10,2.51,14,2
display,weekly_sales_2016_1,Line,5/1/16,mobile,cambodia,141,3,0.61,3,2
display,weekly_sales_2016_1,Line,5/1/16,mobile,indonesia,169,7,1.15,29,2
display,weekly_sales_2016_1,Line,5/1/16,mobile,malaysia,454,11,1.96,16,2
display,weekly_sales_2016_1,Line,5/1/16,mobile,singapore,237,4,0.98,6,2
display,weekly_sales_2016_1,yahoo,5/1/16,desktop,cambodia,12,2,0.78,3,2
display,weekly_sales_2016_1,yahoo,5/1/16,desktop,indonesia,362,11,2.28,20,2
display,weekly_sales_2016_1,yahoo,5/1/16,desktop,korea,166,2,0.93,17,2
display,weekly_sales_2016_1,yahoo,5/1/16,desktop,singapore,314,7,1.56,8,2
display,weekly_sales_2016_1,yahoo,5/1/16,desktop,thailand,87,3,0.18,3,2
display,weekly_sales_2016_1,yahoo,5/1/16,mobile,cambodia,117,2,0.44,15,2
display,weekly_sales_2016_1,yahoo,5/1/16,mobile,indonesia,202,4,0.68,5,2
display,weekly_sales_2016_1,yahoo,5/1/16,mobile,korea,74,1,0.63,3,2
display,weekly_sales_2016_1,yahoo,5/1/16,mobile,malaysia,161,4,0.86,16,2
display,weekly_sales_2016_1,yahoo,5/1/16,mobile,singapore,211,3,0.68,16,2
display,weekly_sales_2016_1,yahoo,5/1/16,mobile,thailand,194,5,1,6,2
search,weekly_sales_2016_1,facebook,5/1/16,desktop,cambodia,142,5,1.19,19,2
search,weekly_sales_2016_1,facebook,5/1/16,desktop,korea,129,2,0.35,3,2
search,weekly_sales_2016_1,facebook,5/1/16,desktop,malaysia,218,5,1.33,5,2
search,weekly_sales_2016_1,facebook,5/1/16,desktop,singapore,301,7,1.45,12,2
